Date,Open,High,Low,Close,Adj Close,Volume
2013-10-01,47.822498,48.402500,47.517502,48.305000,44.938168,9384800
2013-10-02,47.974998,48.250000,47.750000,47.955002,44.612568,8712400
2013-10-03,47.997501,48.027500,46.935001,47.162498,43.875294,19646000
2013-10-04,47.160000,47.787498,47.002499,47.619999,44.300903,9365600
2013-10-07,46.987499,46.987499,46.580002,46.582500,43.335724,11785200
2013-10-08,46.560001,47.095001,45.627499,45.632500,42.451939,16039600
2013-10-09,45.849998,46.174999,45.027500,45.962502,42.758930,13448000
2013-10-10,46.485001,47.279999,46.387501,47.257500,43.963676,10865600
2013-10-11,47.200001,48.049999,46.875000,48.049999,44.700939,11915200
2013-10-14,47.592499,48.447498,47.505001,48.360001,44.989330,8922400
2013-10-15,48.257500,48.605000,47.842499,47.842499,44.507912,10567600
2013-10-16,48.105000,48.952499,47.959999,48.907501,45.498680,10382800
2013-10-17,48.917500,49.687500,48.867500,49.570000,46.114998,12605200
2013-10-18,49.680000,50.247501,49.237499,50.112499,46.619686,14387200
2013-10-21,50.262501,50.419998,49.814999,50.009998,46.524326,11526000
2013-10-22,50.012501,50.669998,49.877499,49.994999,46.510372,12202800
2013-10-23,49.669998,49.777500,49.294998,49.722500,46.256863,7476400
2013-10-24,49.967499,50.845001,49.902500,50.727501,47.191818,8885600
2013-10-25,50.935001,50.974998,50.380001,50.764999,47.226704,11014400
2013-10-28,50.892502,51.125000,50.612499,50.770000,47.231354,6854400
2013-10-29,50.869999,51.312500,50.869999,51.060001,47.501141,8599600
2013-10-30,51.215000,51.224998,50.410000,50.955002,47.403454,11946400
2013-10-31,49.262501,49.724998,48.564999,49.167500,45.740540,24035200
2013-11-01,49.737499,50.242500,49.630001,49.790001,46.319660,13233600
2013-11-04,49.919998,50.000000,49.047501,49.105000,45.682407,11089200
2013-11-05,48.845001,49.492500,48.750000,49.342499,45.903355,11058000
2013-11-06,49.685001,50.047501,49.347500,49.755001,46.287098,8878800
2013-11-07,49.992500,50.090000,49.025002,49.025002,45.607979,10832400
2013-11-08,48.942501,49.615002,48.942501,49.572498,46.117325,11462400
2013-11-11,49.660000,49.924999,49.555000,49.817501,46.345238,8385200
2013-11-12,49.702499,49.794998,49.212502,49.567501,46.112663,9016400
2013-11-13,49.162498,49.945000,49.125000,49.945000,46.841866,8181600
2013-11-14,49.982498,50.057499,49.692501,50.037498,46.928612,10909600
2013-11-15,49.939999,50.634998,49.935001,50.500000,47.362389,12391600
2013-11-18,50.500000,50.677502,49.817501,49.974998,46.869991,16380800
2013-11-19,50.087502,50.099998,49.205002,49.347500,46.281490,14462800
2013-11-20,49.445000,50.049999,49.417500,49.529999,46.452641,10197200
2013-11-21,49.820000,50.500000,49.362499,50.402500,47.270943,12776400
2013-11-22,50.424999,50.584999,49.959999,50.529999,47.390514,8150800
2013-11-25,50.630001,50.662498,50.327499,50.482498,47.345966,6742000
2013-11-26,50.665001,50.900002,50.404999,50.880001,47.718769,11246000
2013-11-27,50.875000,51.207500,50.757500,50.997501,47.828972,5939600
2013-11-29,51.127499,51.267502,50.865002,50.865002,47.704700,4139200
