Date,Open,High,Low,Close,Adj Close,Volume
2013-10-01,75.879997,76.419998,75.639999,76.260002,68.561470,4411700
2013-10-02,75.860001,76.379997,75.440002,76.320000,68.615379,5118400
2013-10-03,76.400002,76.830002,75.510002,75.879997,68.219803,6979700
2013-10-04,75.800003,76.250000,75.480003,75.779999,68.129913,4855800
2013-10-07,75.400002,75.849998,75.089996,75.129997,67.545525,5087000
2013-10-08,75.019997,75.269997,74.169998,74.269997,66.772324,8997900
2013-10-09,74.349998,74.639999,73.900002,74.139999,66.655449,6817600
2013-10-10,75.040001,75.510002,74.739998,75.510002,67.887161,6092800
2013-10-11,75.449997,76.629997,75.419998,76.320000,68.615379,6936700
2013-10-14,75.739998,76.519997,75.589996,76.349998,68.642372,4119000
2013-10-15,76.139999,76.239998,75.089996,75.180000,67.590454,6645400
2013-10-16,75.440002,75.589996,74.570000,74.940002,67.374695,12877900
2013-10-17,74.510002,75.809998,74.510002,75.739998,68.093933,7176400
2013-10-18,75.260002,75.500000,73.739998,74.690002,67.149933,14334800
2013-10-21,74.599998,74.800003,74.150002,74.620003,67.086998,7578700
2013-10-22,75.040001,75.129997,74.589996,74.860001,67.302742,6867000
2013-10-23,74.540001,75.410004,74.510002,75.080002,67.500580,5526100
2013-10-24,75.419998,76.839996,75.410004,76.779999,69.028946,7927400
2013-10-25,76.550003,76.610001,76.010002,76.250000,68.552452,5944200
2013-10-28,76.150002,76.400002,75.800003,76.059998,68.381630,7728100
2013-10-29,76.449997,77.550003,76.389999,77.500000,69.676262,7248000
2013-10-30,77.680000,78.599998,77.519997,77.879997,70.017906,7251900
2013-10-31,77.989998,78.449997,77.519997,77.889999,70.026894,7577600
2013-11-01,77.980003,78.029999,76.839996,76.989998,69.217735,7178300
2013-11-04,77.180000,77.419998,76.610001,77.000000,69.226746,3906500
2013-11-05,76.779999,76.800003,76.070000,76.650002,68.912064,6035300
2013-11-06,76.720001,76.790001,75.910004,76.419998,68.705299,5059600
2013-11-07,76.820000,77.190002,75.669998,75.690002,68.048973,5424600
2013-11-08,75.279999,75.709999,74.779999,75.480003,67.860184,9229700
2013-11-11,75.269997,75.669998,74.930000,75.370003,67.761299,5774000
2013-11-12,75.839996,76.589996,75.720001,76.180000,68.489525,6629200
2013-11-13,75.690002,77.690002,75.690002,77.599998,69.766167,7064700
2013-11-14,78.139999,79.339996,78.059998,78.940002,70.970894,6843800
2013-11-15,78.839996,80.089996,78.559998,80.029999,71.950844,10414800
2013-11-18,80.000000,80.470001,79.190002,79.669998,71.627213,8613000
2013-11-19,82.220001,82.269997,80.260002,80.379997,72.265526,12236700
2013-11-20,80.730003,80.730003,79.379997,79.750000,71.699120,7236900
2013-11-21,80.059998,80.059998,79.360001,79.830002,71.771042,5618600
2013-11-22,79.599998,79.820000,78.779999,79.180000,71.186668,7786200
2013-11-25,79.300003,80.040001,79.300003,79.750000,71.699120,5496100
2013-11-26,80.209999,80.900002,80.089996,80.349998,72.238564,9360700
2013-11-27,80.339996,80.750000,80.120003,80.660004,72.517250,5450000
2013-11-29,80.879997,81.389999,80.629997,80.669998,72.526237,3372600
2013-12-02,80.449997,80.750000,79.519997,79.769997,71.717094,5915600
2013-12-03,78.959999,79.480003,78.309998,78.709999,71.111786,7276900
2013-12-04,78.150002,78.750000,77.699997,78.400002,70.831696,7148800
2013-12-05,78.320000,79.540001,78.269997,78.540001,70.958183,6264900
2013-12-06,79.080002,80.050003,78.809998,79.839996,72.132690,5094600
2013-12-09,79.910004,80.599998,79.529999,79.599998,71.915855,5799800
2013-12-10,79.320000,79.930000,78.400002,78.610001,71.021416,7448400
2013-12-11,78.379997,79.809998,78.379997,79.000000,71.373779,7834500
2013-12-12,78.989998,79.199997,78.279999,78.529999,70.949158,8535200
2013-12-13,79.089996,79.570000,78.519997,79.010002,71.382835,6027100
2013-12-16,79.209999,79.760002,78.930000,79.099998,71.464134,7099700
2013-12-17,79.309998,79.370003,78.610001,78.620003,71.030472,6226000
2013-12-18,78.800003,80.059998,78.309998,80.050003,72.322441,8170300
2013-12-19,80.080002,80.470001,79.639999,79.949997,72.232086,6620800
2013-12-20,80.180000,80.830002,80.040001,80.040001,72.313400,11232900
2013-12-23,80.070000,80.919998,80.040001,80.559998,72.783195,3941300
2013-12-24,80.559998,80.959999,80.559998,80.639999,72.855461,1819800
2013-12-26,80.839996,81.739998,80.809998,81.550003,73.677628,3848800
2013-12-27,81.650002,82.239998,81.220001,81.639999,73.758919,3961900
2013-12-30,81.669998,81.980003,81.459999,81.940002,74.029976,3526400
2013-12-31,81.989998,82.470001,81.720001,82.339996,74.391350,4493600
2014-01-02,82.110001,82.570000,81.800003,82.019997,74.102257,4253400
2014-01-03,81.910004,82.480003,81.830002,81.889999,73.984802,3897900
2014-01-06,81.650002,81.980003,81.099998,81.099998,73.271057,11188800
2014-01-07,81.309998,81.919998,81.080002,81.500000,73.632454,4630900
2014-01-08,81.540001,81.940002,81.029999,81.930000,74.020943,4662300
2014-01-09,81.900002,81.940002,80.970001,81.570000,73.695679,4966000
2014-01-10,81.720001,82.040001,81.419998,82.010002,74.093231,4981000
2014-01-13,81.610001,82.129997,80.959999,80.970001,73.153610,6952400
2014-01-14,81.279999,81.489998,80.610001,81.010002,73.189758,5217300
2014-01-15,80.849998,81.430000,80.739998,81.070000,73.243973,5196800
2014-01-16,80.900002,81.379997,80.779999,81.260002,73.415642,4871200
2014-01-17,81.320000,81.349998,80.650002,81.000000,73.180733,6178000
2014-01-21,81.300003,81.500000,79.809998,80.459999,72.692848,6932800
2014-01-22,80.660004,80.809998,79.919998,80.199997,72.457947,5821600
2014-01-23,79.620003,80.300003,79.190002,80.239998,72.494095,6387000
2014-01-24,79.610001,80.000000,79.160004,79.160004,71.518333,7118300
2014-01-27,78.860001,79.169998,78.519997,78.940002,71.319580,6591200
2014-01-28,78.419998,78.930000,77.820000,78.540001,70.958183,10586500
2014-01-29,78.279999,78.750000,76.629997,76.680000,69.277740,9195300
2014-01-30,77.230003,77.760002,76.650002,76.930000,69.503601,6820900
2014-01-31,76.199997,77.470001,75.849998,76.849998,69.431328,10592200
2014-02-03,76.639999,76.730003,74.930000,75.089996,67.841217,9527000
2014-02-04,75.510002,75.849998,74.169998,74.970001,67.732819,9573400
2014-02-05,74.730003,75.550003,73.959999,75.260002,67.994835,10080300
2014-02-06,75.190002,76.199997,75.169998,76.160004,68.807938,6107100
2014-02-07,76.169998,76.599998,75.849998,76.449997,69.069962,6194200
2014-02-10,76.559998,76.589996,75.879997,76.410004,69.033821,6343600
2014-02-11,76.440002,76.989998,76.169998,76.699997,69.295815,6292900
2014-02-12,76.910004,77.330002,76.669998,77.279999,69.819817,7345900
2014-02-13,77.339996,77.870003,76.940002,77.589996,70.099884,6586900
2014-02-14,77.750000,78.129997,77.320000,77.930000,70.407082,4752300
2014-02-18,77.919998,78.080002,77.070000,77.570000,70.081825,4954700
2014-02-19,77.250000,77.519997,76.400002,76.449997,69.069962,7767800
2014-02-20,76.589996,77.559998,76.540001,77.480003,70.000534,5852200
2014-02-21,77.360001,78.040001,77.360001,77.739998,70.235435,7764500
2014-02-24,77.839996,78.250000,77.459999,77.870003,70.352859,11739500
2014-02-25,79.680000,81.000000,79.330002,80.980003,73.162666,13421700
2014-02-26,80.989998,82.709999,80.790001,81.699997,73.813141,9737800
2014-02-27,81.660004,82.199997,80.610001,81.970001,74.057098,6040900
2014-02-28,81.889999,83.099998,81.389999,82.029999,74.111290,7239600
2014-03-03,80.730003,82.029999,80.620003,82.000000,74.084175,8359500
2014-03-04,82.889999,83.199997,82.709999,82.870003,74.870201,6367600
2014-03-05,82.910004,83.199997,82.580002,82.910004,74.906342,5069900
2014-03-06,82.779999,82.889999,82.230003,82.410004,74.454605,6168400
2014-03-07,82.610001,82.669998,82.040001,82.550003,74.581100,5287700
2014-03-10,82.440002,82.540001,81.730003,82.180000,74.246803,4139000
2014-03-11,81.690002,81.849998,81.050003,81.290001,73.865166,4667900
2014-03-12,80.730003,80.849998,80.239998,80.559998,73.201843,7048700
2014-03-13,81.059998,81.059998,78.720001,78.800003,71.602608,7665800
2014-03-14,78.820000,79.879997,78.790001,79.379997,72.129623,6739000
2014-03-17,79.570000,80.190002,79.250000,79.580002,72.311348,5547600
2014-03-18,79.650002,80.559998,79.620003,79.820000,72.529434,5032600
2014-03-19,79.970001,80.489998,79.400002,79.750000,72.465820,6568400
2014-03-20,79.709999,80.239998,79.470001,80.089996,72.774757,5097800
2014-03-21,80.779999,81.900002,80.250000,80.419998,73.074638,10086100
2014-03-24,80.410004,80.459999,79.199997,79.660004,72.384064,7574200
2014-03-25,80.050003,80.089996,79.160004,79.470001,72.211403,5375500
2014-03-26,79.489998,79.779999,78.699997,78.870003,71.666229,6364600
2014-03-27,78.629997,79.019997,78.370003,78.680000,71.493561,5803300
2014-03-28,78.919998,79.500000,78.489998,78.720001,71.529900,5132700
