Date,Open,High,Low,Close,Adj Close,Volume
2013-10-01,86.589996,87.489998,86.260002,87.470001,76.237091,6318700
2013-10-02,87.129997,87.290001,86.440002,87.290001,76.080200,6383400
2013-10-03,87.190002,87.400002,86.279999,86.580002,75.461365,7724600
2013-10-04,86.820000,87.419998,86.559998,87.309998,76.097618,6050000
2013-10-07,86.699997,86.980003,86.290001,86.589996,75.470085,5705200
2013-10-08,86.620003,86.739998,85.570000,85.610001,74.615944,8669800
2013-10-09,85.930000,86.230003,85.500000,85.959999,74.920998,8014200
2013-10-10,86.720001,87.779999,86.699997,87.779999,76.507256,8647900
2013-10-11,88.620003,89.480003,88.019997,89.449997,77.962814,8449800
2013-10-14,88.830002,89.889999,88.629997,89.800003,78.267868,9198600
2013-10-15,90.330002,91.459999,89.930000,89.930000,78.381165,11024000
2013-10-16,90.419998,91.169998,90.160004,91.110001,79.409615,8116000
2013-10-17,90.870003,92.000000,90.769997,91.970001,80.159180,8569600
2013-10-18,91.750000,92.050003,91.139999,91.629997,79.862854,9082600
2013-10-21,91.629997,91.629997,90.769997,91.199997,79.488091,6940500
2013-10-22,91.529999,92.559998,91.500000,92.360001,80.499084,9635500
2013-10-23,92.070000,92.430000,91.519997,92.099998,80.272484,6449600
2013-10-24,92.650002,92.989998,92.139999,92.349998,80.490395,5251000
2013-10-25,92.040001,92.269997,91.779999,92.089996,80.263763,6076000
2013-10-28,91.959999,92.800003,91.919998,92.389999,80.525238,6551000
2013-10-29,92.800003,93.180000,92.580002,93.139999,81.178940,6096700
2013-10-30,93.269997,93.449997,92.650002,92.790001,80.873871,6295400
2013-10-31,92.849998,93.349998,92.320000,92.610001,80.716995,7773900
2013-11-01,92.379997,93.580002,92.379997,93.370003,81.379410,6835900
2013-11-04,93.459999,93.500000,92.430000,93.029999,81.083061,6862500
2013-11-05,92.540001,92.949997,92.279999,92.809998,80.891319,5350600
2013-11-06,93.029999,93.199997,92.720001,93.040001,81.091782,5301300
2013-11-07,93.190002,93.349998,92.690002,92.690002,80.786736,6116900
2013-11-08,92.629997,94.099998,92.559998,94.050003,81.972076,7229500
2013-11-11,93.970001,94.639999,93.940002,94.290001,82.181259,4723100
2013-11-12,93.980003,94.089996,93.000000,93.559998,81.544998,7639600
2013-11-13,93.360001,93.449997,92.320000,93.339996,81.353241,8954300
2013-11-14,93.400002,94.139999,93.400002,93.919998,81.858772,7045700
2013-11-15,93.629997,94.400002,93.550003,94.389999,82.268402,7063000
2013-11-18,94.360001,94.599998,94.010002,94.300003,82.189980,8492000
2013-11-19,94.269997,94.919998,94.000000,94.860001,82.678055,6624200
2013-11-20,94.940002,95.470001,94.660004,95.150002,82.930801,7076500
2013-11-21,95.459999,95.750000,95.050003,95.199997,82.974380,6896200
2013-11-22,94.389999,95.580002,94.389999,95.250000,83.597542,6462100
2013-11-25,95.489998,95.989998,95.080002,95.629997,83.931053,6374600
2013-11-26,95.580002,95.870003,94.970001,95.059998,83.430786,7267600
2013-11-27,95.339996,95.370003,94.610001,94.980003,83.360558,4603800
2013-11-29,95.230003,95.500000,94.430000,94.660004,83.079712,4106800
2013-12-02,94.410004,94.660004,93.970001,94.279999,82.746185,5827400
2013-12-03,94.199997,94.559998,93.510002,93.970001,82.474121,9061100
2013-12-04,93.760002,94.250000,93.129997,93.629997,82.175713,6218500
2013-12-05,93.419998,93.629997,92.660004,92.970001,81.596466,8666200
2013-12-06,93.599998,94.480003,93.419998,94.440002,82.886642,7280400
2013-12-09,94.300003,94.480003,93.699997,94.440002,82.886642,6974500
2013-12-10,94.580002,94.790001,93.959999,94.139999,82.623322,7576600
2013-12-11,94.400002,94.449997,93.029999,93.110001,81.719330,9424300
2013-12-12,92.839996,92.860001,91.070000,91.160004,80.007904,12285700
2013-12-13,91.459999,91.860001,91.080002,91.349998,80.174644,7909000
2013-12-16,91.419998,92.320000,91.160004,91.370003,80.192223,6623000
2013-12-17,91.300003,91.330002,90.500000,90.660004,79.569061,8794000
2013-12-18,90.949997,92.660004,89.769997,92.639999,81.306831,9691100
2013-12-19,92.400002,92.400002,91.419998,91.980003,80.727577,7341000
2013-12-20,91.949997,92.750000,91.949997,92.089996,80.824112,11265000
2013-12-23,92.559998,92.680000,91.760002,92.029999,80.771454,5312200
2013-12-24,92.180000,92.389999,91.849998,92.059998,80.797791,3147300
2013-12-26,91.989998,92.540001,91.769997,92.540001,81.219063,3459100
2013-12-27,92.769997,92.959999,92.180000,92.349998,81.052322,3511300
2013-12-30,92.160004,92.300003,91.730003,92.300003,81.008438,4370100
2013-12-31,92.169998,92.220001,91.150002,91.589996,80.385292,6348200
2014-01-02,91.139999,91.730003,91.010002,91.029999,79.893791,5919600
2014-01-03,91.290001,92.220001,91.260002,91.849998,80.613480,5637600
2014-01-06,91.930000,92.750000,91.870003,92.330002,81.034767,7443500
2014-01-07,93.040001,94.620003,92.989998,94.290001,82.754990,11063300
2014-01-08,94.169998,94.599998,93.879997,94.160004,82.640877,9096700
2014-01-09,94.940002,95.379997,94.089996,94.730003,83.141167,7944700
2014-01-10,94.639999,94.980003,94.139999,94.739998,83.149918,6697400
2014-01-13,94.370003,94.989998,94.059998,94.500000,82.939285,9589200
2014-01-14,94.599998,94.900002,94.320000,94.720001,83.132362,7567300
2014-01-15,94.650002,95.269997,94.510002,94.800003,83.202568,7390700
2014-01-16,94.599998,95.089996,94.230003,94.639999,83.062164,8401100
2014-01-17,94.720001,95.169998,94.379997,95.059998,83.430786,13714400
2014-01-21,94.930000,95.099998,92.620003,94.029999,82.526779,16368400
2014-01-22,93.989998,94.550003,93.540001,94.320000,82.781303,8875500
2014-01-23,93.739998,93.800003,92.410004,92.739998,81.394592,9322300
2014-01-24,92.120003,92.610001,90.610001,90.610001,79.525162,10604200
